ExperimentName,Subject,Session,Clock.Information,Display.RefreshRate,Group,RandomSeed,SessionDate,SessionTime,Block,CorrectResponse,Equation.ACC,Equation.CRESP,Equation.OnsetTime,Equation.RESP,Equation.RT,ID,JitterNull,List1,List1.Cycle,List1.Sample,Procedure,Running,Stimulus,Condition,ACC
addition_060418_jma,4020,26,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2009-11-22T19:28:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3591050000</Frequency><Timestamp dt:dt=""r8"">3.10049077516329E+15</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">1969-12-31T16:00:00Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",59.863,1,1843039894,11/22/09,11:28:23,29,2,0,2,255350,1,2085,29,0,29,1,29,AdditionProc,List1,1 + 6 = 6,simple,0
addition_060418_jma,4020,26,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2009-11-22T19:28:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3591050000</Frequency><Timestamp dt:dt=""r8"">3.10049077516329E+15</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">1969-12-31T16:00:00Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",59.863,1,1843039894,11/22/09,11:28:23,30,1,1,1,260879,1,4746,30,2500,30,1,30,AdditionProc,List1,9 + 5 = 14,complex,1
addition_060418_jma,4020,26,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2009-11-22T19:28:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3591050000</Frequency><Timestamp dt:dt=""r8"">3.10049077516329E+15</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">1969-12-31T16:00:00Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",59.863,1,1843039894,11/22/09,11:28:23,31,1,1,1,268898,1,4942,31,0,31,1,31,AdditionProc,List1,2 + 9 = 11,complex,1
addition_060418_jma,4020,26,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2009-11-22T19:28:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3591050000</Frequency><Timestamp dt:dt=""r8"">3.10049077516329E+15</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">1969-12-31T16:00:00Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",59.863,1,1843039894,11/22/09,11:28:23,32,1,1,1,274427,1,1218,32,0,32,1,32,AdditionProc,List1,2 + 8 = 10,complex,1
addition_060418_jma,4020,26,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2009-11-22T19:28:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3591050000</Frequency><Timestamp dt:dt=""r8"">3.10049077516329E+15</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">1969-12-31T16:00:00Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",59.863,1,1843039894,11/22/09,11:28:23,33,1,0,1,279956,,0,33,2500,33,1,33,AdditionProc,List1,6 + 5 = 11,complex,0
addition_060418_jma,4020,26,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2009-11-22T19:28:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3591050000</Frequency><Timestamp dt:dt=""r8"">3.10049077516329E+15</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">1969-12-31T16:00:00Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",59.863,1,1843039894,11/22/09,11:28:23,34,1,1,1,287975,1,1930,34,3500,34,1,34,AdditionProc,List1,1 + 7 = 8,simple,1
addition_060418_jma,4020,26,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2009-11-22T19:28:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3591050000</Frequency><Timestamp dt:dt=""r8"">3.10049077516329E+15</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">1969-12-31T16:00:00Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",59.863,1,1843039894,11/22/09,11:28:23,35,2,1,2,296995,2,2495,35,3500,35,1,35,AdditionProc,List1,1 + 3 = 5,simple,1
addition_060418_jma,4020,26,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2009-11-22T19:28:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3591050000</Frequency><Timestamp dt:dt=""r8"">3.10049077516329E+15</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">1969-12-31T16:00:00Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",59.863,1,1843039894,11/22/09,11:28:23,36,2,1,2,306016,2,4174,36,2500,36,1,36,AdditionProc,List1,1 + 9 = 12,simple,1
addition_060418_jma,4020,26,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2009-11-22T19:28:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3591050000</Frequency><Timestamp dt:dt=""r8"">3.10049077516329E+15</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">1969-12-31T16:00:00Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",59.863,1,1843039894,11/22/09,11:28:23,37,2,0,2,314034,,0,37,0,37,1,37,AdditionProc,List1,5 + 3 = 9,complex,0
addition_060418_jma,4020,26,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2009-11-22T19:28:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3591050000</Frequency><Timestamp dt:dt=""r8"">3.10049077516329E+15</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">1969-12-31T16:00:00Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",59.863,1,1843039894,11/22/09,11:28:23,38,1,1,1,319563,1,1831,38,3500,38,1,38,AdditionProc,List1,9 + 5 = 14,complex,1
addition_060418_jma,4020,26,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2009-11-22T19:28:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3591050000</Frequency><Timestamp dt:dt=""r8"">3.10049077516329E+15</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">1969-12-31T16:00:00Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",59.863,1,1843039894,11/22/09,11:28:23,39,2,1,2,328584,2,3145,39,2500,39,1,39,AdditionProc,List1,1 + 8 = 11,simple,1
addition_060418_jma,4020,26,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2009-11-22T19:28:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3591050000</Frequency><Timestamp dt:dt=""r8"">3.10049077516329E+15</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">1969-12-31T16:00:00Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",59.863,1,1843039894,11/22/09,11:28:23,40,1,1,1,336602,1,3312,40,2500,40,1,40,AdditionProc,List1,5 + 1 = 6,simple,1
addition_060418_jma,4020,26,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2009-11-22T19:28:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3591050000</Frequency><Timestamp dt:dt=""r8"">3.10049077516329E+15</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">1969-12-31T16:00:00Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",59.863,1,1843039894,11/22/09,11:28:23,41,2,1,2,344621,2,3335,41,0,41,1,41,AdditionProc,List1,5 + 2 = 8,complex,1
addition_060418_jma,4020,26,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2009-11-22T19:28:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3591050000</Frequency><Timestamp dt:dt=""r8"">3.10049077516329E+15</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">1969-12-31T16:00:00Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",59.863,1,1843039894,11/22/09,11:28:23,42,1,1,1,350150,1,3723,42,3500,42,1,42,AdditionProc,List1,6 + 3 = 9,complex,1
addition_060418_jma,4020,26,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2009-11-22T19:28:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3591050000</Frequency><Timestamp dt:dt=""r8"">3.10049077516329E+15</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">1969-12-31T16:00:00Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",59.863,1,1843039894,11/22/09,11:28:23,43,1,1,1,359170,1,2077,43,0,43,1,43,AdditionProc,List1,1 + 2 = 3,simple,1
addition_060418_jma,4020,26,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2009-11-22T19:28:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3591050000</Frequency><Timestamp dt:dt=""r8"">3.10049077516329E+15</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">1969-12-31T16:00:00Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",59.863,1,1843039894,11/22/09,11:28:23,44,1,1,1,364700,1,2565,44,2500,44,1,44,AdditionProc,List1,2 + 1 = 3,simple,1
addition_060418_jma,4020,26,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2009-11-22T19:28:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3591050000</Frequency><Timestamp dt:dt=""r8"">3.10049077516329E+15</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">1969-12-31T16:00:00Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",59.863,1,1843039894,11/22/09,11:28:23,45,2,1,2,372718,2,3204,45,0,45,1,45,AdditionProc,List1,7 + 1 = 10,simple,1
addition_060418_jma,4020,26,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2009-11-22T19:28:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3591050000</Frequency><Timestamp dt:dt=""r8"">3.10049077516329E+15</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">1969-12-31T16:00:00Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",59.863,1,1843039894,11/22/09,11:28:23,46,1,1,1,378247,1,4926,46,2500,46,1,46,AdditionProc,List1,4 + 6 = 10,complex,1
addition_060418_jma,4020,26,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2009-11-22T19:28:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3591050000</Frequency><Timestamp dt:dt=""r8"">3.10049077516329E+15</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">1969-12-31T16:00:00Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",59.863,1,1843039894,11/22/09,11:28:23,47,2,0,2,386266,,0,47,0,47,1,47,AdditionProc,List1,4 + 5 = 7,complex,0
addition_060418_jma,4020,26,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2009-11-22T19:28:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3591050000</Frequency><Timestamp dt:dt=""r8"">3.10049077516329E+15</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">1969-12-31T16:00:00Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",59.863,1,1843039894,11/22/09,11:28:23,48,2,0,2,391795,1,50,48,3500,48,1,48,AdditionProc,List1,2 + 4 = 8,complex,0
addition_060418_jma,4020,26,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2009-11-22T19:28:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3591050000</Frequency><Timestamp dt:dt=""r8"">3.10049077516329E+15</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">1969-12-31T16:00:00Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",59.863,1,1843039894,11/22/09,11:28:23,49,2,0,2,400816,,0,49,3500,49,1,49,AdditionProc,List1,4 + 9 = 12,complex,0
addition_060418_jma,4020,26,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2009-11-22T19:28:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3591050000</Frequency><Timestamp dt:dt=""r8"">3.10049077516329E+15</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">1969-12-31T16:00:00Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",59.863,1,1843039894,11/22/09,11:28:23,50,1,1,1,409836,1,1488,50,3500,50,1,50,AdditionProc,List1,1 + 5 = 6,simple,1
addition_060418_jma,4020,26,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2009-11-22T19:28:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3591050000</Frequency><Timestamp dt:dt=""r8"">3.10049077516329E+15</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">1969-12-31T16:00:00Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",59.863,1,1843039894,11/22/09,11:28:23,51,1,0,1,418857,,0,51,3500,51,1,51,AdditionProc,List1,1 + 2 = 3,simple,0
addition_060418_jma,4020,26,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2009-11-22T19:28:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3591050000</Frequency><Timestamp dt:dt=""r8"">3.10049077516329E+15</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">1969-12-31T16:00:00Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",59.863,1,1843039894,11/22/09,11:28:23,52,1,1,1,427877,1,3892,52,3500,52,1,52,AdditionProc,List1,9 + 4 = 13,complex,1
addition_060418_jma,4021,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2009-10-18T22:03:59Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3591060000</Frequency><Timestamp dt:dt=""r8"">1.06981052346752E+15</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">1969-12-31T18:46:40Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",59.863,1,-1132733173,10/18/09,15:03:59,1,1,1,1,71980,1,2423,1,0,1,1,1,AdditionProc,List1,7 + 1 = 8,simple,1
addition_060418_jma,4021,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2009-10-18T22:03:59Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3591060000</Frequency><Timestamp dt:dt=""r8"">1.06981052346752E+15</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">1969-12-31T18:46:40Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",59.863,1,-1132733173,10/18/09,15:03:59,2,2,1,2,77509,2,3768,2,2500,2,1,2,AdditionProc,List1,7 + 1 = 6,simple,1
addition_060418_jma,4021,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2009-10-18T22:03:59Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3591060000</Frequency><Timestamp dt:dt=""r8"">1.06981052346752E+15</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">1969-12-31T18:46:40Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",59.863,1,-1132733173,10/18/09,15:03:59,3,1,0,1,85527,,0,3,2500,3,1,3,AdditionProc,List1,7 + 4 = 11,complex,0
addition_060418_jma,4021,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2009-10-18T22:03:59Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3591060000</Frequency><Timestamp dt:dt=""r8"">1.06981052346752E+15</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">1969-12-31T18:46:40Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",59.863,1,-1132733173,10/18/09,15:03:59,4,1,0,1,93546,,0,4,3500,4,1,4,AdditionProc,List1,5 + 7 = 12,complex,0
addition_060418_jma,4021,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2009-10-18T22:03:59Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3591060000</Frequency><Timestamp dt:dt=""r8"">1.06981052346752E+15</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">1969-12-31T18:46:40Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",59.863,1,-1132733173,10/18/09,15:03:59,5,2,1,2,102566,2,4119,5,0,5,1,5,AdditionProc,List1,1 + 2 = 4,simple,1
addition_060418_jma,4021,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2009-10-18T22:03:59Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3591060000</Frequency><Timestamp dt:dt=""r8"">1.06981052346752E+15</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">1969-12-31T18:46:40Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",59.863,1,-1132733173,10/18/09,15:03:59,6,2,1,2,108096,2,2979,6,0,6,1,6,AdditionProc,List1,2 + 3 = 7,complex,1
addition_060418_jma,4021,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2009-10-18T22:03:59Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3591060000</Frequency><Timestamp dt:dt=""r8"">1.06981052346752E+15</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">1969-12-31T18:46:40Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",59.863,1,-1132733173,10/18/09,15:03:59,7,2,0,2,113625,,0,7,3500,7,1,7,AdditionProc,List1,6 + 5 = 13,complex,0
addition_060418_jma,4021,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2009-10-18T22:03:59Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3591060000</Frequency><Timestamp dt:dt=""r8"">1.06981052346752E+15</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">1969-12-31T18:46:40Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",59.863,1,-1132733173,10/18/09,15:03:59,8,2,0,2,122645,,0,8,0,8,1,8,AdditionProc,List1,4 + 8 = 14,complex,0
addition_060418_jma,4021,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2009-10-18T22:03:59Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3591060000</Frequency><Timestamp dt:dt=""r8"">1.06981052346752E+15</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">1969-12-31T18:46:40Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",59.863,1,-1132733173,10/18/09,15:03:59,9,2,0,2,128175,,0,9,0,9,1,9,AdditionProc,List1,3 + 4 = 6,complex,0
addition_060418_jma,4021,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2009-10-18T22:03:59Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3591060000</Frequency><Timestamp dt:dt=""r8"">1.06981052346752E+15</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">1969-12-31T18:46:40Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",59.863,1,-1132733173,10/18/09,15:03:59,10,1,0,1,133704,,0,10,2500,10,1,10,AdditionProc,List1,4 + 6 = 10,complex,0
addition_060418_jma,4021,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2009-10-18T22:03:59Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3591060000</Frequency><Timestamp dt:dt=""r8"">1.06981052346752E+15</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">1969-12-31T18:46:40Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",59.863,1,-1132733173,10/18/09,15:03:59,11,2,1,2,141722,2,3231,11,2500,11,1,11,AdditionProc,List1,4 + 2 = 5,complex,1
